module	trait	nObs	bicor	Z	t	p
black	rwg_wfl_6to12mo	17	0.0704114143558987	0.273154245262375	0.273380756298829	0.788288783398177
black	EH_90Days_base	20	-0.171021926708136	-0.732785469297114	0.736434307113057	0.470956158945901
black	EH_90Days_wk26	19	-0.355425677206067	-1.53231242322381	1.56782976580757	0.135345312249717
black	EH_90Days_wk36	17	-0.155835041943955	-0.608504588546619	0.611011188800074	0.550339820145404
blue	SequencingNumber	25	-0.197907437670053	-0.961821986917731	0.968282669125032	0.342975816970635
blue	Percent_CpG_Methylated	14	0.65368315853748	2.70789899497713	2.9922299204824	0.0112276555654824
blue	Percent_Duplicated_Reads	14	-0.169923173311413	-0.594396714318147	0.597317744285871	0.56139735318953
blue	Percent_Deduplicated_reads	14	0.169923173311413	0.594396714318149	0.597317744285873	0.561397353189529
blue	Percent_Duplicate_Reads	14	-0.169923173311413	-0.594396714318147	0.597317744285871	0.56139735318953
blue	Aligned_Uniquely	25	-0.119341218125582	-0.575080986725803	0.576460164256334	0.569903253084594
blue	Aligned_Ambiguously	25	-0.172808921335411	-0.837163274382466	0.841421347078474	0.408775493843241
blue	Aligned_Reads_Total	25	-0.123726915930558	-0.596429418420316	0.597968047465429	0.555704150148641
blue	Mapping_Efficiency	25	-0.025971781956828	-0.124584307760276	0.124598320582031	0.901924152736105
blue	Percent_Aligned_Total	25	-0.0316270181153625	-0.151728453686863	0.151753766694144	0.880704419946672
blue	Total_Reads	25	-0.213586582137028	-1.04034232503799	1.04852078420872	0.305292454156661
blue	bgw_id	25	-0.188736189607064	-0.916130202494655	0.921712138787129	0.366246679134567
blue	mom_gw_age	24	0.110888254711415	0.522259686125407	0.523339514644559	0.605969864663513
blue	age_c_months	25	0.0127155253443291	0.0609848041911198	0.0609864477653611	0.951896856593658
blue	gestage	25	0.33722563982188	1.68313958316447	1.71790565073106	0.0992497492242766
blue	bmi_mom	24	-0.0524437813023738	-0.24620902445998	0.246322107585505	0.807716636375745
blue	hei_base_mom	22	-0.0903544151649632	-0.405182264781564	0.405736824452417	0.689243898635919
blue	brf_nb	23	-0.21596113385647	-1.00548929780077	1.01357666514482	0.322321288440804
blue	ex_brf_mth3	22	0.263322372763972	1.20602314990311	1.22069431972829	0.236398736431693
blue	ex_brf_mth6	21	0.0498715772411019	0.217565659704253	0.217656008067716	0.830017555394986
blue	gwg	21	-0.226640629832963	-1.00535971326467	1.01429718485092	0.323184110660761
blue	ppwr	21	0.0175824544386935	0.0766480411231387	0.0766519911954268	0.939701808223043
blue	soc_env_tot	25	-0.171238447951578	-0.829401870210399	0.83354249032484	0.413111952551926
blue	airpollut	25	-0.156462377075616	-0.756581856745645	0.759724022518115	0.455136716986739
blue	toxic	25	-0.132470319611239	-0.639061154188721	0.640954080644066	0.527888015654348
blue	emissions	25	-0.0447100575038203	-0.214564950487764	0.214636538568828	0.831942361177613
blue	spl_ebm	25	-0.30557293234107	-1.51382846210084	1.53909316930492	0.137427255175122
blue	env_tot	25	-0.288032057408912	-1.42157536777602	1.44248461171719	0.162646399385522
